bdi_mean,bdi_std,bdi_min,bdi_max,bdi_range,bdi_cv,bdi_month_return,bdi_first_half_mean,bdi_second_half_mean,bdi_trend_shift,bdi_extreme_day_count,bdi_pct_extreme_days,bdi_n_days,Date,bdi_momentum_3m,bdi_rolling_vol_3m,bdi_rolling_mean_6m
2030.9444444444443,127.5737138643216,1773.0,2179.0,406.0,0.06281496976113436,-0.15410305343511455,2130.5555555555557,1931.3333333333333,-199.2222222222224,1.0,0.05555555555555555,18.0,2010-12-01,-0.25317948489373243,332.03193130500654,2351.185185185185
1401.8,147.9978378220439,1107.0,1693.0,586.0,0.1055769994450306,-0.3461311281748376,1512.9,1290.7,-222.20000000000005,7.0,0.35,20.0,2011-01-01,-0.47952970297029707,470.04491381605095,2266.53063973064
1181.1,95.32832737439591,1043.0,1301.0,258.0,0.08071147859994575,0.15405904059040587,1095.7,1266.5,170.79999999999995,2.0,0.1,20.0,2011-02-01,-0.4911942665805088,440.97747518600124,2057.9917508417507
1492.695652173913,100.45913501112462,1262.0,1585.0,323.0,0.06730048075427782,0.21236133122028522,1426.4545454545455,1553.4166666666667,126.96212121212125,3.0,0.13043478260869565,23.0,2011-03-01,-0.2650238876513271,160.2406315711568,1853.531935294979
1342.5555555555557,84.93279841682823,1250.0,1520.0,270.0,0.06326203639422776,-0.1651315789473684,1412.4444444444443,1272.6666666666667,-139.7777777777776,0.0,0.0,18.0,2011-04-01,-0.04226312201772309,155.8320653171984,1628.4023056653489
1352.4,64.7560035826795,1271.0,1480.0,209.0,0.04788228599724896,0.1455108359133126,1319.1,1385.7,66.60000000000014,2.0,0.1,20.0,2011-05-01,0.14503429006858037,83.98594298851859,1466.9159420289855
1433.2272727272727,28.202082157467185,1400.0,1489.0,89.0,0.019677327311670358,-0.048484848484848464,1445.4545454545455,1421.0,-24.454545454545496,0.0,0.0,22.0,2011-06-01,-0.0398395877686335,49.75158523093869,1367.296413409457
1365.5238095238096,59.05092156663164,1264.0,1453.0,189.0,0.04324415374875381,-0.11111111111111116,1421.2,1314.909090909091,-106.29090909090905,0.0,0.0,21.0,2011-07-01,0.017107861103557553,43.3763401768374,1361.250381663425
1386.9545454545455,134.1571254071906,1253.0,1619.0,366.0,0.09672784580205791,0.2890127388535031,1269.1818181818182,1504.7272727272727,235.5454545454545,5.0,0.22727272727272727,22.0,2011-08-01,0.025550536420101633,34.60298797710753,1395.5594725725161
1840.409090909091,75.74638250642678,1682.0,1928.0,246.0,0.04115736163257648,0.129013079667063,1810.3636363636363,1870.4545454545455,60.090909090909236,5.0,0.22727272727272727,22.0,2011-09-01,0.2841013605657925,268.2027627599525,1453.5117123617126
2072.4761904761904,97.83835991676175,1885.0,2173.0,288.0,0.04720843615302598,0.04188759278897147,2023.9,2116.6363636363635,92.73636363636342,3.0,0.14285714285714285,21.0,2011-10-01,0.5177151625052308,348.66796270190474,1575.1651515151516
1835.3181818181818,40.1343044874857,1759.0,1912.0,153.0,0.021867763794355337,-0.03451882845188281,1821.6363636363637,1849.0,27.36363636363626,0.0,0.0,22.0,2011-11-01,0.32327204797954967,135.47753634681249,1655.651515151515
1868.8235294117646,47.014685182795496,1738.0,1930.0,192.0,0.025157370100960762,-0.06659505907626206,1876.875,1861.6666666666667,-15.208333333333258,1.0,0.058823529411764705,17.0,2011-12-01,0.015439196993228377,128.3490915087585,1728.2508912655974
1039.3809523809523,280.2377351618029,680.0,1624.0,944.0,0.26961984873770384,-0.5812807881773399,1287.9,813.4545454545455,-474.4454545454546,18.0,0.8571428571428571,21.0,2012-01-01,-0.49848352557327336,469.5057099605255,1673.8937484084543
702.6190476190476,31.545094238590284,647.0,750.0,103.0,0.0448964404615653,0.13293051359516617,681.7,721.6363636363636,39.93636363636358,0.0,0.0,21.0,2012-02-01,-0.6171677180667448,600.1966986530244,1559.8378321025382
858.9545454545455,53.80053841630488,763.0,934.0,171.0,0.06263490740110639,0.2241153342070774,812.6363636363636,905.2727272727273,92.63636363636363,0.0,0.0,22.0,2012-03-01,-0.5403768563825221,168.52450697097186,1396.2620745267802
1020.5263157894736,85.56952754527354,926.0,1156.0,230.0,0.08384842822899419,0.2366167023554604,944.2222222222222,1089.2,144.97777777777787,1.0,0.05263157894736842,19.0,2012-04-01,-0.018140256032485036,158.9608211732068,1220.9370954123276
1103.695652173913,70.68019511218407,923.0,1165.0,242.0,0.06403957012331037,-0.1987847222222222,1149.0,1062.1666666666667,-86.83333333333326,2.0,0.08695652173913043,23.0,2012-05-01,0.5708308163776465,124.44596203583805,1099.0000071382826
937.421052631579,44.714669427938986,872.0,1004.0,132.0,0.04769966420362926,0.11061946902654873,894.0,976.5,82.5,0.0,0.0,19.0,2012-06-01,0.0913511752074263,83.13730182883596,943.7662610082517
1056.4545454545455,80.29362437767072,897.0,1162.0,265.0,0.0760029143924256,-0.1145113524185587,1115.909090909091,997.0,-118.90909090909099,3.0,0.13636363636363635,22.0,2012-07-01,0.03520558863519163,85.68151981885059,946.6118598538509
758.9130434782609,57.49473551966625,703.0,878.0,175.0,0.07575931921812225,-0.1993166287015945,808.0,713.9166666666666,-94.08333333333337,0.0,0.0,23.0,2012-08-01,-0.3123892062241481,149.75815344746192,955.994192497053
707.05,42.63035890067078,661.0,774.0,113.0,0.06029327331966732,0.09742120343839544,673.3,740.8,67.5,3.0,0.15,20.0,2012-09-01,-0.24574981752849367,188.5489578604508,930.6767682546287
952.4347826086956,98.27725911794319,777.0,1109.0,332.0,0.10318528986180468,0.3204633204633205,861.4545454545455,1035.8333333333333,174.37878787878776,6.0,0.2608695652173913,23.0,2012-10-01,-0.09846118159404083,129.3278330000655,919.3281793911657
1024.6363636363637,62.257197798214065,916.0,1104.0,188.0,0.06076028531455546,0.08600000000000008,969.1818181818181,1080.090909090909,110.90909090909088,1.0,0.045454545454545456,22.0,2012-11-01,0.3501367151897088,166.47715469232924,906.1516313015742
855.6875,130.80028609964887,699.0,1077.0,378.0,0.15285987711594345,-0.350974930362117,971.5,739.875,-231.625,8.0,0.5,16.0,2012-12-01,0.2102220493600171,84.77108736593804,892.5293725296442
770.5909090909091,42.63018466565796,698.0,838.0,140.0,0.05532142173329057,0.08882521489971351,737.4545454545455,803.7272727272727,66.27272727272725,2.0,0.09090909090909091,22.0,2013-01-01,-0.1909252757650456,129.30857234004034,844.8854331357048
744.95,5.6167161224331075,735.0,757.0,22.0,0.0075397222933527176,0.009333333333333416,746.3,743.6,-2.699999999999932,0.0,0.0,20.0,2013-02-01,-0.2729615828231745,57.967922034162015,842.5582592226615
876.1,49.83462651610826,776.0,935.0,159.0,0.05688234963600988,0.17268041237113407,833.5,918.7,85.20000000000005,0.0,0.0,20.0,2013-03-01,0.02385508728361696,69.51012753982398,870.7332592226616
874.0,11.195237082497776,856.0,896.0,40.0,0.012809195746564962,-0.036830357142857095,868.9,878.6363636363636,9.736363636363649,0.0,0.0,21.0,2013-04-01,0.1341945378399103,75.12060857951873,857.6607954545456
851.3809523809524,27.613792603518146,809.0,892.0,83.0,0.032434120737954084,-0.061484918793503485,877.9,827.2727272727273,-50.627272727272725,0.0,0.0,21.0,2013-05-01,0.14286992735210724,13.705610958825861,828.7848935786436
940.5,126.37305883771272,801.0,1171.0,370.0,0.1343679519805558,0.45285359801488845,829.0,1052.0,223.0,6.0,0.3,20.0,2013-06-01,0.07350759045771027,46.32507593780589,842.9203102453102
1123.1304347826087,31.371968029944085,1062.0,1179.0,117.0,0.02793261321960026,-0.0992366412213741,1135.2727272727273,1112.0,-23.272727272727252,1.0,0.043478260869565216,23.0,2013-07-01,0.285046264053328,138.53029845676286,901.6768978605936
1088.095238095238,58.03439436838482,996.0,1169.0,173.0,0.05333576725322018,0.06191369606003749,1033.5,1137.7272727272727,104.22727272727275,1.0,0.047619047619047616,21.0,2013-08-01,0.27803568432238923,96.92410692936963,958.8677708764666
1680.5238095238096,310.76014622329814,1139.0,2127.0,988.0,0.1849186214810932,0.7585601404741,1405.7,1930.3636363636363,524.6636363636362,11.0,0.5238095238095238,21.0,2013-09-01,0.7868408394724185,332.38693602921506,1092.9384057971013
1883.1739130434783,197.60625147959902,1484.0,2146.0,662.0,0.10493255567683554,-0.2457372116349047,2039.909090909091,1739.5,-300.409090909091,7.0,0.30434782608695654,23.0,2013-10-01,0.6767187983895941,413.15630134752564,1261.1340579710145
1558.857142857143,78.98841730296418,1483.0,1821.0,338.0,0.050670722243470426,0.1940983606557376,1560.8,1557.090909090909,-3.7090909090909463,4.0,0.19047619047619047,21.0,2013-11-01,0.43264770240700234,163.83488113469969,1379.0467563837128
2178.0588235294117,132.41488746415686,1865.0,2337.0,472.0,0.06079490876632367,0.22091152815013415,2102.625,2245.1111111111113,142.4861111111113,5.0,0.29411764705882354,17.0,2013-12-01,0.29605948525453063,309.7173978548487,1585.3065603052817
1472.409090909091,299.31234204284584,1110.0,2113.0,1003.0,0.20328069412967642,-0.47468054898248935,1687.0,1257.8181818181818,-429.18181818181824,11.0,0.5,22.0,2014-01-01,-0.21812367901301932,384.8864620855146,1643.5196696596952
1139.85,56.04576255168628,1084.0,1258.0,174.0,0.04916941926717225,0.15096065873741993,1092.1,1187.6,95.5,0.0,0.0,20.0,2014-02-01,-0.26879123900293267,530.1595130002322,1652.1454633104888
1484.142857142857,95.89293916818342,1276.0,1621.0,345.0,0.06461166369980595,0.06739811912225702,1455.5,1510.1818181818182,54.681818181818244,9.0,0.42857142857142855,21.0,2014-03-01,-0.3185937674824163,195.47838827520573,1619.4153045803303
1045.35,123.45982139951442,930.0,1316.0,386.0,0.11810381345914234,-0.2834346504559271,1139.4,951.3,-188.10000000000014,6.0,0.3,20.0,2014-04-01,-0.2900410582533265,230.94263102890537,1479.7779857397502
992.6666666666666,27.763170762606542,934.0,1027.0,93.0,0.027968271419684228,-0.05941591137965763,1004.7,981.7272727272727,-22.972727272727298,1.0,0.047619047619047616,21.0,2014-05-01,-0.12912517728940942,269.8343784916432,1385.4129063746711
911.5714285714286,56.05827871282615,824.0,1004.0,180.0,0.06149630951101443,-0.08993576017130622,962.8,865.0,-97.79999999999995,4.0,0.19047619047619047,21.0,2014-06-01,-0.3857926653190875,67.39025328443954,1174.3316738816739
795.5652173913044,65.73915919023986,723.0,894.0,171.0,0.08263201778202628,-0.15548098434004476,857.1818181818181,739.0833333333334,-118.09848484848476,3.0,0.13043478260869565,23.0,2014-07-01,-0.23894846951613868,99.06467582736293,1061.5243616287094
937.1,145.94790166357308,751.0,1147.0,396.0,0.15574421263853705,0.5272969374167775,800.1,1074.1,273.9999999999999,6.0,0.3,20.0,2014-08-01,-0.05597716588314294,75.43346260092,1027.7326949620428
1122.7272727272727,51.948560062450085,1038.0,1197.0,159.0,0.04626997252525918,-0.07645525629887051,1167.6363636363637,1077.8181818181818,-89.81818181818198,1.0,0.045454545454545456,22.0,2014-09-01,0.23163938396660555,164.07548543279998,967.4967642261121
1100.9565217391305,169.85095211899105,930.0,1428.0,498.0,0.15427580359911516,0.35355450236966823,994.7272727272727,1198.3333333333333,203.6060606060605,6.0,0.2608695652173913,23.0,2014-10-01,0.38386708929937696,101.47282862531787,976.7645178493004
1332.15,91.09625403934017,1153.0,1484.0,331.0,0.06838288033580314,-0.20810439560439564,1391.2,1273.1,-118.10000000000014,5.0,0.25,20.0,2014-11-01,0.4215665350549569,127.65987929352865,1033.345073404856
909.6111111111111,112.43572924064905,782.0,1137.0,355.0,0.12360857059376308,-0.31222515391380823,1002.1111111111111,817.1111111111111,-185.0,4.0,0.2222222222222222,18.0,2014-12-01,-0.18982006297795773,211.58237291984707,1033.0183538281365
725.1904761904761,43.49342484255692,608.0,771.0,163.0,0.05997517379300646,-0.21141374837872895,745.8,706.4545454545455,-39.34545454545446,5.0,0.23809523809523808,21.0,2015-01-01,-0.3413087057743879,311.16714338953295,1021.2892302946651
542.4444444444445,23.317190182882058,509.0,590.0,81.0,0.04298539771526803,-0.0847457627118644,562.4444444444445,522.4444444444445,-40.0,0.0,0.0,18.0,2015-02-01,-0.5928052813538682,183.58396980433452,955.5133043687391
575.9545454545455,17.200627030661813,548.0,602.0,54.0,0.029864556441840412,0.0985401459854014,561.1818181818181,590.7272727272727,29.545454545454618,0.0,0.0,22.0,2015-03-01,-0.36681232405901065,97.28857590642544,864.3845164899514
591.35,8.259993946729015,578.0,601.0,23.0,0.013968028995906002,-0.008389261744966459,584.5,598.2,13.700000000000045,0.0,0.0,20.0,2015-04-01,-0.18455906494188712,25.005666873466946,779.4500962000961
597.0,21.76428750330035,573.0,637.0,64.0,0.03645609297035234,0.0034071550255536653,591.8888888888889,601.6,9.711111111111109,1.0,0.05263157894736842,19.0,2015-05-01,0.10057353543629666,10.89230368838715,656.9250962000962
699.0454545454545,91.22423784416034,589.0,829.0,240.0,0.130498291993727,0.3582342954159592,614.3636363636364,783.7272727272727,169.36363636363637,4.0,0.18181818181818182,22.0,2015-06-01,0.21371636019256557,60.61285372935006,621.8308201058202
975.3478260869565,125.28840075936527,794.0,1131.0,337.0,0.12845509817970852,0.42443324937027715,851.9090909090909,1088.5,236.59090909090912,4.0,0.17391304347826086,23.0,2015-07-01,0.649357953981494,195.74786197969118,663.5237117552334
1065.55,105.40800491423789,903.0,1222.0,319.0,0.09892356521443188,-0.21546481320590793,1152.7,978.4,-174.30000000000007,3.0,0.15,20.0,2015-08-01,0.7848408710217756,190.9646627594941,750.7079710144927
888.6818181818181,49.851038435100335,802.0,978.0,176.0,0.0560954859379166,-0.01207464324917673,858.3636363636364,919.0,60.636363636363626,3.0,0.13636363636363635,22.0,2015-09-01,0.27127901684114697,88.4399823276249,802.829183135705
793.0,51.32162400888237,721.0,889.0,168.0,0.06471831526971294,-0.18806306306306309,832.7272727272727,753.2727272727273,-79.4545454545455,1.0,0.045454545454545456,22.0,2015-10-01,-0.18695671555298,138.2756103888122,836.4375164690382
582.2380952380952,57.73412357473967,498.0,706.0,208.0,0.09915895927615385,-0.17280453257790374,630.2,538.6363636363636,-91.56363636363642,9.0,0.42857142857142855,21.0,2015-11-01,-0.4535797520171787,156.78187935323965,833.9771990087206
519.1666666666666,43.649169522454834,471.0,598.0,127.0,0.08407544691323564,-0.2006688963210702,558.7777777777778,479.55555555555554,-79.22222222222229,1.0,0.05555555555555555,18.0,2015-12-01,-0.41580140828261125,143.4011157822143,803.9974010289228
386.3,47.27377708624518,317.0,473.0,156.0,0.12237581435735227,-0.32980972515856233,424.9,347.7,-77.19999999999999,5.0,0.25,20.0,2016-01-01,-0.5128625472887768,100.01940926543678,705.8227633477633
306.9047619047619,12.828186086763942,290.0,329.0,39.0,0.04179858926641471,0.047770700636942776,297.7,315.27272727272725,17.572727272727263,0.0,0.0,21.0,2016-02-01,-0.4728878711049316,107.24758828416779,579.3818903318903
383.3333333333333,26.362551602303732,332.0,429.0,97.0,0.06877187374514017,0.29216867469879526,361.9,402.8181818181818,40.918181818181836,2.0,0.09523809523809523,21.0,2016-03-01,-0.261637239165329,45.00690960671834,495.15714285714284
607.4761904761905,86.75944798152508,450.0,715.0,265.0,0.14281950361464504,0.5622222222222222,524.3,683.0909090909091,158.79090909090917,8.0,0.38095238095238093,21.0,2016-04-01,0.5725503248154038,156.21807973279093,464.23650793650796
619.9,24.572138694057543,579.0,682.0,103.0,0.039638875131565644,-0.1026392961876833,618.8,621.0,2.2000000000000455,4.0,0.2,20.0,2016-05-01,1.0198448409619858,133.1403765637236,470.51349206349204
607.8636363636364,17.69770261039411,580.0,660.0,80.0,0.02911459339180965,0.07843137254901955,608.4545454545455,607.2727272727273,-1.1818181818182438,1.0,0.045454545454545456,22.0,2016-06-01,0.5857312252964428,7.063700719640485,485.29632034632033
707.4285714285714,26.11434823374823,656.0,748.0,92.0,0.03691446640473296,-0.03101920236336775,703.2,711.2727272727273,8.072727272727207,0.0,0.0,21.0,2016-07-01,0.16453711687700867,54.343507984779144,538.8177489177489
672.9090909090909,29.77935387739922,631.0,720.0,89.0,0.04425464639980971,0.09384615384615391,647.0909090909091,698.7272727272727,51.636363636363626,0.0,0.0,22.0,2016-08-01,0.08551232603499104,50.55637445300749,599.8184704184704
827.7727272727273,75.55788378225591,712.0,941.0,229.0,0.09127853732412444,0.228932584269663,762.7272727272727,892.8181818181819,130.09090909090912,7.0,0.3181818181818182,22.0,2016-09-01,0.3617737231735587,81.29888913662502,673.8917027417027
868.4761904761905,38.03209051967893,798.0,922.0,124.0,0.0437917480487585,-0.00810185185185186,895.6,843.8181818181819,-51.78181818181815,2.0,0.09523809523809523,21.0,2016-10-01,0.2276521270866989,103.18753818312238,717.3917027417028
1071.8181818181818,153.229666117604,834.0,1257.0,423.0,0.14296236872719628,0.4367541766109786,934.4545454545455,1209.1818181818182,274.72727272727275,5.0,0.22727272727272727,22.0,2016-11-01,0.5928127533099161,130.74333714325144,792.7113997113997
1049.5294117647059,106.99319255258793,914.0,1198.0,284.0,0.10194396779475366,-0.1964882943143813,1152.375,958.1111111111111,-194.2638888888889,4.0,0.23529411764705882,17.0,2016-12-01,0.26789561577198007,111.52355778975794,866.3223622782447
907.1428571428571,51.01660393980591,800.0,983.0,183.0,0.05623877599663644,-0.16054564533053517,936.4,880.5454545454545,-55.85454545454547,3.0,0.14285714285714285,21.0,2017-01-01,0.04452242570457288,89.3389451887606,899.608076563959
759.45,63.47477845569844,685.0,878.0,193.0,0.08357993081269134,0.09287531806615767,724.1,794.8,70.69999999999993,4.0,0.2,20.0,2017-02-01,-0.29143765903307883,145.04779448972633,914.0315614124438
1141.391304347826,133.3119059657153,871.0,1338.0,467.0,0.11679772349578899,0.48909299655568317,1025.3636363636363,1247.75,222.38636363636374,8.0,0.34782608695652173,23.0,2017-03-01,0.08752674441839714,192.59831906328677,966.3013242582934
1221.8333333333333,56.98562196827469,1109.0,1296.0,187.0,0.046639439613920086,-0.13494539781591264,1252.111111111111,1191.5555555555557,-60.55555555555543,1.0,0.05555555555555555,18.0,2017-04-01,0.34690288713910755,247.03185588732222,1025.1941814011507
973.1428571428571,46.82824312038085,878.0,1073.0,195.0,0.04812062563750234,-0.18173345759552662,1013.8,936.1818181818181,-77.61818181818182,2.0,0.09523809523809523,21.0,2017-05-01,0.2813784411651288,126.9024644902351,1008.7482939552632
860.2272727272727,30.68451166628446,818.0,929.0,111.0,0.03567023813253676,0.06000000000000005,843.0,877.4545454545455,34.454545454545496,2.0,0.09090909090909091,22.0,2017-06-01,-0.24633447841203437,185.00262395388424,977.1979374490243
906.047619047619,54.71787049469235,820.0,980.0,160.0,0.060391826372446486,0.07256235827664392,854.8,952.6363636363636,97.83636363636367,2.0,0.09523809523809523,21.0,2017-07-01,-0.2584523647134478,56.79085066574067,977.0153977664846
1141.7727272727273,93.17087518892947,965.0,1266.0,301.0,0.08160194490849351,0.22694300518134725,1062.8181818181818,1220.7272727272727,157.909090909091,5.0,0.22727272727272727,22.0,2017-08-01,0.17328377729141087,151.07044370094636,1040.7358523119392
1363.5238095238096,93.79187651269827,1183.0,1503.0,320.0,0.06878638704919549,0.14623837700760767,1286.0,1434.0,148.0,2.0,0.09523809523809523,21.0,2017-09-01,0.5850739133169782,228.77366324965902,1077.7579365079366
1484.2272727272727,91.72435575143894,1308.0,1588.0,280.0,0.061799400561408036,0.14608433734939763,1406.4545454545455,1562.0,155.5454545454545,1.0,0.045454545454545456,22.0,2017-10-01,0.6381338480723566,173.6941681094706,1121.4902597402597
1453.8636363636363,54.535472571483616,1361.0,1578.0,217.0,0.03751072054314959,0.05481283422459904,1459.909090909091,1447.8181818181818,-12.090909090909236,0.0,0.0,22.0,2017-11-01,0.2733389068036147,62.78609288171789,1201.6103896103898
1618.6875,107.61082586687085,1366.0,1743.0,377.0,0.06648029707208516,-0.15990159901599021,1684.375,1553.0,-131.375,5.0,0.3125,16.0,2017-12-01,0.18713548578612826,87.71963781996969,1328.0204274891776
1242.0,84.48076704197234,1125.0,1395.0,270.0,0.06801994125762668,-0.06341463414634141,1310.6363636363637,1173.3636363636363,-137.27272727272748,7.0,0.3181818181818182,22.0,2018-01-01,-0.1632009310017456,188.83263272609906,1384.012490981241
1124.6,38.105642626781666,1082.0,1192.0,110.0,0.033883729883319995,0.07001795332136451,1104.6,1144.6,40.0,1.0,0.05,20.0,2018-02-01,-0.22647491011411602,258.1339091481496,1381.1503697691198
1154.2380952380952,44.43819117006362,1055.0,1212.0,157.0,0.03850002122906622,-0.11789297658862874,1195.4,1116.8181818181818,-78.58181818181833,1.0,0.047619047619047616,21.0,2018-03-01,-0.28692962956834156,61.050974080292924,1346.2694173881673
1128.9,165.26732889473345,948.0,1376.0,428.0,0.14639678350140264,0.3198818897637796,983.1,1274.7,291.6,6.0,0.3,20.0,2018-04-01,-0.09106280193236704,16.015231082596426,1287.0482052669552
1293.095238095238,149.88405193663303,1042.0,1476.0,434.0,0.11591106944096091,-0.17859834212509418,1419.9,1177.8181818181818,-242.08181818181833,7.0,0.3333333333333333,21.0,2018-05-01,0.14982681673060472,88.39626821500141,1260.2534722222222
1351.6190476190477,74.40076560696465,1156.0,1445.0,289.0,0.05504566226558123,0.19809688581314888,1333.8,1367.8181818181818,34.0181818181818,7.0,0.3333333333333333,21.0,2018-06-01,0.17100540451338775,115.46203320197235,1215.7420634920634
1649.7727272727273,87.3810525635131,1422.0,1774.0,352.0,0.05296550919953955,0.22855133614627277,1585.6363636363637,1713.909090909091,128.27272727272725,5.0,0.22727272727272727,22.0,2018-07-01,0.4613984651189007,191.28490281004727,1283.7041847041846
1710.409090909091,45.5697857346381,1579.0,1773.0,194.0,0.026642623672221907,-0.10284090909090904,1731.2727272727273,1689.5454545454545,-41.72727272727275,0.0,0.0,22.0,2018-08-01,0.32272476188882027,192.05150370420063,1381.3390331890332
1447.35,62.22883174220773,1356.0,1557.0,201.0,0.04299501277659705,-0.010918432883750828,1460.1,1434.6,-25.5,1.0,0.05,20.0,2018-09-01,0.07082687429537748,137.7508707907219,1430.1910173160175
1544.695652173913,30.0744507812206,1490.0,1584.0,94.0,0.019469499210990594,-0.04180064308681675,1544.8181818181818,1544.5833333333333,-0.23484848484849863,1.0,0.043478260869565216,23.0,2018-10-01,-0.06369184879939149,133.0020081832386,1499.4902926783361
